,x,y,query
233,0.24760829441220192,0.17144279405404608,"Amazon Macie is a security service that discovers sensitive data by using
                        machine learning and pattern matching. Macie provides visibility into data"
234,0.17678417699466603,0.1521778420607565,"security risks, and enables automated protection against those risks. With
                        Macie, you can automate the discovery and reporting of sensitive data in"
235,-0.4791855483435424,0.04946181741342685,"your Amazon S3 data estate to gain a better understanding of the data that your
                        organization stores in S3."
236,0.2315536458701236,0.2313759469480696,"To detect sensitive data with Macie, you can use built-in criteria and
                        techniques that are designed to detect a large and growing list of sensitive"
237,0.09328338937349069,0.24260121287695902,"data types for many countries and regions. These sensitive data types
                        include multiple types of personally identifiable information (PII),"
238,0.2153175104353919,0.24649414274096856,"financial data, and credentials data. You can also use custom criteria that
                        you define—regular expressions that define text patterns to match"
239,0.21744976892141707,-0.027033799784020235,"and, optionally, character sequences and proximity rules that refine the
                        results.
If Macie detects sensitive data in an S3 object, Macie generates a"
240,0.2083273930406756,0.3411769784554916,"security finding to notify you. This finding provides information about the
                        affected object, the types and number of occurrences of the sensitive data"
241,0.4402170460593094,-0.5662849115149192,"that Macie found, and additional details to help you investigate the"
242,-0.25967897649872373,-0.2561253232552574,"affected S3 bucket and object. For more information, see the Amazon Macie User Guide."
243,0.13175783326060694,-0.2921712992678765,AWS Security Hub
244,0.2072422169515145,0.1821373700829059,"AWS Security Hub is a security-posture management service that performs security
                        best-practice checks, aggregates alerts and findings from multiple sources into"
245,0.2946052461138893,-0.17560823271409504,"a single format, and enables automated remediation.
Security Hub collects and provides security findings data from integrated"
246,0.2394124370306303,-0.04856616586545952,"AWS Partner Network security solutions and AWS services, including Amazon Detective, Amazon GuardDuty,"
247,0.3503331236447186,-0.1374730129139308,"IAM Access Analyzer, and Amazon Macie. It also generates its own findings by running"
248,-0.5086399493016744,-0.008448399516847435,"continuous, automated security checks based on AWS best practices and
                        supported industry standards."
249,0.42003449935091575,-0.15753753039058505,Security Hub then correlates and consolidates findings across providers to help you prioritize and process the most significant
250,-0.5681789559199208,0.009684550517550513,"findings. It also provides support for custom actions, which you can use to invoke responses or remediation actions for specific 
                        classes of findings."
251,0.2522420774663398,0.13902275943239667,"With Security Hub, you can assess the security and compliance status of your Amazon S3
                        resources, and you can do so as part of a broader analysis of your"
252,0.18286321947342019,0.2135046346030648,"organization's security posture in individual AWS Regions and across multiple
                        Regions. This includes analyzing security trends and identifying the"
253,0.35278406612072605,-0.23305469867007592,highest-priority security issues. You can also aggregate findings from multiple
254,-0.5531693355026944,0.018445211146197436,"AWS Regions, and monitor and process aggregated findings data from a single
                        Region."
255,-0.18299610422006504,-0.3712525834572336,"For more information, see Amazon Simple Storage Service controls in the AWS Security Hub User Guide."
256,0.17280109621832143,-0.2238795105599579,"Javascript is disabled or is unavailable in your browser.To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions.Document"
257,0.20314450105578533,0.13450597712071194,"ConventionsSecurityData protectionDid this page help you? - YesThanks for letting us know we're doing a good job!If you've got a moment, please tell us what we did right so we can do more of it.Did"
258,-0.2357936687896498,-0.38614669392814,"this page help you? - NoThanks for letting us know this page needs work. We're sorry we let you down.If you've got a moment, please tell us how we can make the documentation better."
